fecha,usdmxn_fix,returns_usd_mxn,returns,sma_5,volatility_5,rsi_5,momentum_5,sma_10,volatility_10,rsi_10,momentum_10,sma_20,volatility_20,rsi_20,momentum_20,mean_5,std_5,skew_5,kurt_5,mean_10,std_10,skew_10,kurt_10,mean_20,std_20,skew_20,kurt_20
2024-09-23,19.415,0.0021914285276624,0.002191428527662444,19.327019999999997,0.03593859820545469,88.11156835848195,1.0086605050835658,19.52492,0.13581557123430665,27.606723189052445,0.9699158723497792,19.643594999999998,0.1424828504264423,56.26136942443428,1.0180485349329866,0.0017246436075711653,0.0022639188885691733,0.12539775449142745,1.2580722350939009,-0.0030545940782242334,0.008555576801336978,-0.4253476978632195,-0.9538312203955961,0.0008943796871645513,0.008975575912380468,-0.2742289649079447,-0.3143689142987634
2024-09-24,19.3562,-0.0030331815925699,-0.0030331815925699807,19.34486,0.04979862392153908,67.23338485316899,1.0046296776872374,19.47256,0.13413750857468745,29.32069510268562,0.973661706858218,19.642305,0.13099405719015048,49.48321448601874,0.9986688680218759,0.0009237987384874879,0.003137018441181536,-0.08964682267195657,-1.1350482638088373,-0.0026691359224588532,0.008449868789867074,-0.5997417930263592,-0.6430269777072551,-6.660093606488922e-05,0.008251849965535966,-0.3413409232193279,-0.18195321195058595
2024-09-25,19.587,0.0118532992815455,0.011853299281545585,19.4016,0.09324654877043585,81.29274211339099,1.0146969689120513,19.42543,0.14177948778463345,32.12470606083586,0.9765034923198875,19.638195,0.12705456772246648,48.315435691450105,0.9958208773107193,0.0029180030243967643,0.005873980444324498,0.889583972356444,0.37501203551307566,-0.0023776952307346263,0.008931268230672858,-0.33814560310240666,-0.41809261466939823,-0.00020939398142856861,0.008003685455439535,-0.48938046962212867,-0.2752722071661883
2024-09-26,19.629,0.0021419836831052,0.00214198368310527,19.47194,0.08621469954583548,87.4707010441086,1.018244256197704,19.40443,0.13458035219666722,40.79754601227002,0.9894147890518676,19.63946,0.12675437356584762,50.52352770765222,1.0012905726980112,0.003615965334762686,0.005431015579915094,0.6791903261030651,1.4403137922277764,-0.0010641632804923432,0.008477765315901586,-0.8147299515667709,0.7848011600613997,6.448703124452054e-05,0.007984775001071719,-0.6022443756151767,-0.15301624119319893
2024-09-27,19.6697,0.0020713160766862,0.002071316076686258,19.531380000000002,0.08586278693967045,85.82449373191935,1.0153413343657247,19.412529999999997,0.11826893998106038,54.34829289242001,1.0041350370366589,19.632105,0.12057149209007677,46.722224698070264,0.9925770053691816,0.0030449691952859153,0.00540884716945935,1.2022336832065357,2.787929723676804,0.0004126511265849453,0.0074502429288835674,-1.4155790319371835,4.259036415605673,-0.00037253410783969046,0.007595290077960346,-0.6723065341572527,0.08917263141945063
2024-09-30,19.644,-0.0013074324553995,-0.0013074324553995777,19.577180000000002,0.09146422983234162,78.76884422110571,1.0117950038629926,19.452099999999998,0.06571973931547669,82.08204961893964,1.0205576596374744,19.631629999999998,0.116998695627473,49.77448606561262,0.9995166255374359,0.002345196998673511,0.005761704904629307,1.4273450591146084,2.421037931302384,0.002034920303122338,0.004139954439446323,1.4939741751436217,3.298400874289256,-2.4174566283006733e-05,0.007370225055934135,-0.8215173298345565,0.631109633396925
2024-10-02,19.3885,-0.0130918413784762,-0.013091841378476276,19.583639999999995,0.1424131916801194,52.71565495207664,1.001668715966977,19.46425,0.10070045325755256,57.11775043936742,1.006306119271293,19.611155000000004,0.12231382850071276,40.76579623866866,0.9793160925345996,0.0003334650414922518,0.008971187823823066,-0.5102912732129306,1.672911855989388,0.0006286318899898696,0.006343532291213528,-0.6208724382310549,2.6534459154706442,-0.0010450407849546828,0.007705046955168816,-0.610678364430097,-0.05481429510768605
2024-10-03,19.4678,0.0040817118509615,0.004081711850961531,19.559800000000003,0.10975018214459521,36.552346570397106,0.9939143309337827,19.480700000000002,0.10206319602598558,59.174567763524905,1.0085218589567586,19.592869999999998,0.12328455923218821,41.91322807483078,0.9815614994831976,-0.0012208524446245589,0.006913611626158105,-1.828352877814962,3.4319885296053485,0.0008485752898861026,0.006429377016599849,-0.7041859756785904,2.4428621656507556,-0.0009305304280013751,0.007766197243394813,-0.6315454528650134,-0.10661371065270273
2024-10-04,19.2127,-0.0131902999495566,-0.01319029994955662,19.47654,0.13189588885391135,18.284321194575426,0.9787915838809924,19.474239999999998,0.12412757811774743,47.13041933191191,0.9966489083014738,19.561205,0.13051281679877846,37.35271797739343,0.9680892875138568,-0.004287309171156937,0.008308660020458701,-0.37664256135991814,-3.039716934322019,-0.0003356719181971257,0.007819302441531015,-0.619438048679259,0.16611771512777349,-0.0016215478396061466,0.008221534670383354,-0.4457643064201946,-0.6924652770913418
2024-10-07,19.3388,0.0065419218303879,0.0065419218303879615,19.410359999999997,0.1482755072393469,27.69313738708358,0.9831771709787135,19.470869999999998,0.1262913712030048,48.54301772589711,0.9982604206994451,19.528005,0.1293116192321584,36.57501010917902,0.966804647349371,-0.003393188020416596,0.009340478992315935,-0.22766777460216017,-2.91818735290094,-0.00017410941256534054,0.007955608593726066,-0.614761588305672,0.01893927678391297,-0.0016879411612295396,0.008145866336175433,-0.4647806705427027,-0.6647539182533477
2024-10-08,19.3532,0.0007443399495942,0.000744339949594272,19.3522,0.15078798000794355,30.093099671413,0.9851964976583182,19.464689999999997,0.12574014825386842,47.261609358383616,0.9968168941540048,19.494805000000003,0.12931774814787292,36.57501010917911,0.966828527466379,-0.0029828335394178262,0.00949874989997138,-0.4026238551255461,-3.053707510795494,-0.0003188182703721578,0.00792088481181258,-0.557846754923058,0.026174875532391745,-0.0016867061742981953,0.008146252421575125,-0.4651729882523451,-0.6649275757272956
2024-10-09,19.4175,0.0033169408317563,0.0033169408317563127,19.358,0.12412365142225815,52.68916913946589,1.001495732006086,19.47082,0.12594246645814383,52.70306023458857,1.003166943924944,19.47169,0.12894689844382196,40.36834868119503,0.9767452388857031,0.00029892290262869165,0.007819055082965803,-1.8560733966471012,3.6766082770900446,0.00031619397206047154,0.007933629660722434,-0.8370975612048907,0.3503860749699998,-0.0011764709751991905,0.00812289108608225,-0.6498493126066233,-0.46427772007377954
2024-10-10,19.5113,0.0048190635996641,0.004819063599664101,19.3667,0.12564046998996695,53.92811992053444,1.002234458952732,19.46325,0.11208812847001617,46.20323001304034,0.9961351917087864,19.44434,0.1254420828071811,38.18676572218375,0.9727294935263706,0.0004463932523692055,0.007914605671398248,-1.8507104418787947,3.5940088824431697,-0.00038722959612767685,0.00706088840129337,-1.3823377823594216,0.6330414935694709,-0.0013824624134311512,0.007902108453566007,-0.7160638382875384,-0.3738117820623463
2024-10-11,19.3983,-0.0058083515476597,-0.005808351547659799,19.40382,0.0764731783723426,72.54616132167139,1.0096602767960774,19.440179999999998,0.1141513584429266,39.19842681899034,0.9882469815069539,19.422305,0.12146024006716627,40.02444655710982,0.9777861787388478,0.0019227829327485696,0.004817357427140517,-1.2603630249901212,1.524957017450846,-0.0011822631192041837,0.007190859672861359,-0.9577995523072568,-0.45968264128668324,-0.0011232131998482632,0.0076512759380934535,-0.7972283536289115,0.014400494156100596
